0.793 	10.9893
0.794 	11.1002
0.795 	11.0594
0.796 	10.9557
0.797 	11.06
0.798 	11.0058
0.799 	11.2257
0.8 	11.0196
0.801 	11.0182
0.802 	11.0851
0.803 	10.9965
0.804 	11.0108
0.805 	11.138
0.806 	11.0511
0.807 	10.9809
0.808 	11.1562
0.809 	11.104
0.81 	11.0911
0.811 	11.2525
0.812 	11.1246
0.813 	11.2934
0.814 	11.2028
0.815 	11.191
0.816 	11.0753
0.817 	11.1691
0.818 	11.0965
0.819 	11.274
0.82 	11.2458
0.821 	11.0685
0.822 	11.2182
0.823 	11.4764
0.824 	11.2674
0.825 	11.6662
0.826 	11.0327
0.827 	11.4804
0.828 	11.1899
0.829 	11.5831
0.83 	11.0952
0.831 	11.3044
0.832 	11.8599
0.833 	11.0417
0.834 	11.7335
0.835 	11.7391
0.836 	11.1403
0.837 	11.6353
0.838 	11.2704
0.839 	11.1795
0.84 	11.789
0.841 	11.313
0.842 	11.9018
0.843 	11.2077
0.844 	11.584
0.845 	11.6528
0.846 	11.6533
0.847 	11.6998
0.848 	11.3324
0.849 	11.2164
0.85 	11.476
0.851 	11.8111
0.852 	11.8428
0.853 	11.3387
0.854 	11.9407
0.855 	11.6521
0.856 	11.4998
0.857 	11.724
0.858 	11.8761
0.859 	11.9663
0.86 	11.7007
0.861 	11.3795
0.862 	11.1799
0.863 	11.9274
0.864 	11.7539
0.865 	11.8404
0.866 	11.8798
0.867 	11.3653
0.868 	11.7901
0.869 	11.537
0.87 	11.8696
0.871 	11.9447
0.872 	11.8955
0.873 	11.8385
0.874 	11.7705
0.875 	11.7881
0.876 	11.7897
0.877 	12.2839
0.878 	11.7471
0.879 	11.9667
0.88 	11.7434
0.881 	11.9865
0.882 	11.8859
0.883 	11.9538
0.884 	11.869
0.885 	11.8355
0.886 	12.1041
0.887 	11.6731
0.888 	11.8368
0.889 	11.8314
0.89 	12.1106
0.891 	12.1509
0.892 	12.0403
0.893 	12.0775
0.894 	12.1795
0.895 	12.1946
0.896 	11.8958
0.897 	12.1026
0.898 	12.4418
0.899 	12.304
0.9 	12.1022
0.901 	11.9363
0.902 	11.8967
0.903 	12.3979
0.904 	12.0531
0.905 	11.9099
0.906 	12.0287
0.907 	12.4945
0.908 	12.0055
0.909 	12.5168
0.91 	12.3626
0.911 	12.101
0.912 	12.0234
0.913 	12.3984
0.914 	12.2995
0.915 	12.153
0.916 	12.7996
0.917 	12.5142
0.918 	12.2862
0.919 	12.4597
0.92 	12.8643
0.921 	12.7098
0.922 	12.8261
0.923 	12.7622
0.924 	12.9925
0.925 	12.3324
0.926 	12.9887
0.927 	12.8103
0.928 	12.6526
0.929 	12.6871
0.93 	12.9591
0.931 	12.5846
0.932 	12.8739
0.933 	12.6718
0.934 	12.8984
0.935 	12.9521
0.936 	12.8728
0.937 	12.6646
0.938 	12.8406
0.939 	12.9037
0.94 	12.7354
0.941 	12.9541
0.942 	12.9475
0.943 	12.95
0.944 	12.8533
0.945 	12.8352
0.946 	12.9091
0.947 	12.8528
0.948 	12.8864
0.949 	12.9059
0.95 	12.8593
0.951 	12.9842
0.952 	12.8809
0.953 	12.9772
0.954 	12.9683
0.955 	13.0164
0.956 	12.9849
0.957 	12.9198
0.958 	13.0673
0.959 	13.1079
0.96 	12.9022
0.961 	12.8988
0.962 	13.1197
0.963 	12.6781
0.964 	13.0927
0.965 	13.0489
0.966 	13.0331
0.967 	12.9262
0.968 	12.9175
0.969 	12.8711
0.97 	13.1365
0.971 	12.9732
0.972 	13.2671
0.973 	12.9841
0.974 	13.0918
0.975 	13.0007
0.976 	13.0397
0.977 	13.1007
0.978 	13.2096
0.979 	13.0766
0.98 	12.9766
0.981 	13.1438
0.982 	13.2413
0.983 	13.2204
0.984 	13.1294
0.985 	13.5605
0.986 	13.1287
0.987 	13.239
0.988 	13.1866
0.989 	12.997
0.99 	13.534
0.991 	13.1415
0.992 	13.3229
0.993 	13.2152
0.994 	13.1648
0.995 	13.3457
0.996 	13.1834
0.997 	13.1205
0.998 	13.2346
0.999 	13.6321
1 	13.5705
