In 19534 -0.581 -6.218
In 19535 -4.324 -0.311
In 19536 -5.377 6.546
In 19537 -7.915 6.719
In 19538 -5.724 3.957
In 19540 -6.018 1.706
In 19541 -8.349 4.506
In 19825 -8.568 4.152
In 19826 -5.556 1.556
In 19827 -5.945 4.522
In 19828 -4.775 6.144
In 19829 -5.269 6.565
In 19830 -5.313 6.249
In 19831 -3.774 5.992
In 19832 -3.187 5.103
In 19833 -6.441 -4.606
In 19834 -4.045 -6.863
In 19843 -7.264 -11.558
In 19844 -9.168 -7.531
In 19845 -10.809 0.786
In 19846 -8.924 0.169
In 19847 -12.338 -5.416
In 19848 -11.179 -5.194
In 19849 -15.589 -2.343
Ce 19853 -6.92 0.354
Ce 19854 -7.999 2.038
Ce 19855 -5.614 0.61
Sn 19855 -9.515 -1.796
Ce 19856 -7.283 5.325
Sn 19856 -5.496 -3.087
Ce 19857 -5.013 0.361
Sn 19857 -9.415 1.527
Bi1 19857 -3.121 21.517
Bi2 19857 -6.21 12.413
Ce 19858 -6.849 0.604
Sn 19858 -11.054 9.857
Bi1 19858 -5.398 -17.691
Bi2 19858 -6.143 -6.288
Ce 19859 -3.683 -2.467
Sn 19859 -6.768 6.918
Bi1 19859 -5.073 -6.665
Bi2 19859 -15.348 -3.356
Sn 19860 -0.176 -13.812
Bi1 19860 -4.34 1.987
Bi2 19860 -13.573 -8.055
Sn 19861 4.091 -20.465
Bi1 19861 -0.584 4.713
Bi2 19861 -2.562 8.72
Bi1 19862 8.835 -37.408
Bi2 19862 -7.914 -9.47
Bi1 19863 28.226 -64.348
Bi2 19863 3.88 -31.893
Sn 19899 -9.421 9.876
Sn 19900 -8.639 8.917
Sn 19902 -7.218 6.697
Sn 19904 -10.01 6.535
Sn 19924 -11.661 7.099
Sn 19925 -8.715 6.464
Sn 19927 -8.578 4.484
Sn 19929 -7.77 5.816
Sn 19952 -6.839 5.436
Sn 19954 -5.813 5.527
Sn 19956 -6.488 2.34
Sn 19958 -5.375 3.205
Sn 19959 -7.337 4.07
