In 21293 -0.549 -0.035
In 21294 -0.268 -0.335
In 21295 -0.279 -0.257
In 21296 -0.131 -0.261
In 21297 0.227 0.025
In 21298 -1.503 -2.337
In 21303 -3.629 -0.439
In 21304 0.144 -1.016
In 21305 -0.799 0.022
In 21306 -0.719 -0.868
In 21307 1.237 1.992
In 21308 -1.377 0.519
In 21309 -0.462 -1.217
Sn 21311 -5.873 -1.022
Sn 21312 2.967 -2.827
Sn 21313 -1.973 -1.793
Ce 21313 -5.503 -3.187
Sn 21314 -3.066 0.357
Ce 21314 -3.785 -6.157
Sn 21315 -2.276 -1.78
Ce 21315 -4.873 -5.043
Bi1 21315 -6.109 3.33
Bi2 21315 -6.868 -1.846
Sn 21316 -0.732 -1.762
Ce 21316 -3.427 -4.062
Bi1 21316 -3.625 1.607
Bi2 21316 -2.378 -1.769
Sn 21317 2.343 -2.464
Ce 21317 -0.295 -2.276
Bi1 21317 -0.933 -3.066
Bi2 21317 -0.73 -4.48
Ce 21318 -3.891 -4.043
Bi1 21318 -15.933 -7.939
Bi2 21318 -7.068 -2.601
Ce 21319 -6.4 -5.994
Bi1 21319 -5.383 -0.36
Bi2 21319 3.234 -1.902
Bi1 21320 -18.406 -2.364
Bi2 21320 -4.723 3.322
Bi1 21321 -1.267 -11.635
Bi2 21321 -1.09 -5.194
Sn 21323 -1.509 -1.464
Ce 21323 -4.238 -3.728
Bi1 21323 -1.38 4.573
Bi2 21323 3.975 -1.7
Sn 21324 -2.952 -0.859
Ce 21324 -5.972 -3.944
Bi1 21324 -3.158 6.776
Bi2 21324 -0.336 0.808
Sn 21325 -1.889 -0.753
Ce 21325 -4.426 -4.85
Bi1 21325 1.206 8.697
Bi2 21325 2.532 0.326
Sn 21326 -2.753 -1.075
Ce 21326 -5.444 -4.525
Bi1 21326 -5.409 5.579
Bi2 21326 -3.284 1.245
Sn 21327 -2.982 -0.076
Ce 21327 -4.717 -5.219
Bi1 21327 -1.815 7.224
Bi2 21327 2.205 -1.142
Sn 21328 -1.495 -3.171
Ce 21328 -4.986 -4.704
Bi1 21328 -2.043 1.066
Bi2 21328 -0.481 -0.391
Bi1 21679 -6.531 -1.445
Bi2 21679 -1.263 -6.227
Bi1 21680 -12.176 8.772
Bi2 21680 -5.486 2.216
Bi1 21681 -2.941 -6.943
Ce 21681 -3.926 -5.745
Bi2 21681 -1.703 -6.667
Bi1 21682 1.469 -4.021
Ce 21682 -3.861 -3.567
Bi2 21682 1.938 -1.688
Bi1 21683 -5.215 -13.882
Ce 21683 -0.831 -4.238
Sn 21683 -4.187 -1.029
Bi2 21683 -4.068 -9.344
Bi1 21684 -8.822 0.495
Ce 21684 -0.98 -4.92
Sn 21684 -1.412 1.782
Bi2 21684 -4.259 -3.838
Bi1 21685 -8.435 11.323
Ce 21685 -2.262 -5.955
Sn 21685 0.509 -0.616
Bi2 21685 -1.994 3.325
Ce 21686 -2.892 -4.636
Sn 21686 -1.519 -1.81
Ce 21687 -6.121 -4.99
Sn 21687 -0.626 -6.47
Sn 21688 -1.174 -0.987
Sn 21689 -5.961 1.516
In 21701 -1.189 -0.924
In 21702 -1.421 -0.868
In 21703 -0.916 1.222
In 21704 -1.339 0.465
In 21705 0.127 -1.321
In 21706 0.327 -0.441
In 21707 0.407 0.717
In 21708 0.989 1.321
In 21709 1.631 -0.595
In 21710 1.615 -0.667
In 21711 0.224 0.632
In 21712 0.11 0.088
In 21713 -6.076 1.732
In 21714 -3.604 0.46
Bi1 21914 -10.337 3.247
Bi2 21914 -3.284 -4.674
Bi1 21915 -14.229 4.267
Bi2 21915 -4.548 -0.171
Bi1 21916 -5.908 -6.498
Ce 21916 -1.716 -4.054
Bi2 21916 -0.28 -5.755
Bi1 21917 2.647 -3.772
Ce 21917 -3.64 -4.225
Bi2 21917 3.755 -1.419
Bi1 21918 0.004 -14.37
Ce 21918 -2.725 -7.656
Sn 21918 -2.064 -2.085
Bi2 21918 2.053 -7.128
Bi1 21919 -8.571 -0.62
Ce 21919 -0.332 -3.64
Sn 21919 -0.784 3.841
Bi2 21919 -3.779 -4.065
Bi1 21920 -6.206 8.07
Ce 21920 -0.915 -4.259
Sn 21920 -0.149 -4.07
Bi2 21920 -3.406 -0.945
Ce 21921 -2.312 -3.332
Sn 21921 1.61 -0.49
Ce 21922 -6.24 -5.693
Sn 21922 0.594 -6.689
Sn 21923 -3.064 -3.534
Sn 21924 -6.296 0.501
In 21931 -0.755 0.356
In 21932 -0.201 3.131
In 21933 0.124 0.585
In 21934 0.421 2.389
In 21935 1.52 1.129
In 21936 0.87 1.189
In 21937 -3.502 0.379
Bi1 22215 -8.589 0.062
Bi2 22215 -3.754 -5.057
Bi1 22216 -10.833 9.208
Bi2 22216 -5.256 4.154
Bi1 22217 -2.379 -7.834
Ce 22217 -4.862 -1.799
Bi2 22217 0.728 -2.888
Bi1 22218 0.738 -6.41
Ce 22218 -5.168 -0.852
Bi2 22218 -0.523 0.632
Bi1 22219 -4.887 -12.955
Ce 22219 -3.122 -2.625
Sn 22219 -5.082 -0.729
Bi2 22219 -2.548 -10.59
Bi1 22220 -5.387 -1.6
Ce 22220 -2.742 -1.451
Sn 22220 -1.136 3.572
Bi2 22220 -7.198 -3.973
Bi1 22221 -3.379 9.254
Ce 22221 -2.163 -3.954
Sn 22221 1.061 1.852
Bi2 22221 1.945 1.66
Ce 22222 -4.828 -2.681
Sn 22222 -3.1 -0.859
Ce 22223 -7.016 -3.758
Sn 22223 1.215 -4.872
Sn 22224 -1.879 -1.952
Sn 22225 -6.003 1.166
In 22232 -0.804 0.43
In 22233 -1.052 0.552
In 22234 0.594 -0.378
In 22235 1.212 0.616
In 22236 1.573 -1.143
In 22237 1.02 0.19
In 22238 -2.869 0.009
Bi1 22294 -4.703 3.788
Bi2 22294 -1.204 -13.137
Bi1 22295 -7.402 10.107
Bi2 22295 -5.418 -3.583
Bi1 22296 -12.237 1.958
Ce 22296 -1.098 -8.467
Bi2 22296 -4.414 -9.259
Bi1 22297 -8.138 5.31
Ce 22297 -2.251 -7.908
Bi2 22297 -1.948 -5.293
Bi1 22298 -18.419 -4.241
Ce 22298 -1.949 -8.018
Sn 22298 -1.04 -11.435
Bi2 22298 -12.762 -13.829
Bi1 22299 1.578 -7.295
Ce 22299 -0.433 -4.872
Sn 22299 1.164 -3.048
Bi2 22299 -6.193 -13.257
Bi1 22300 5.22 -0.921
Ce 22300 -1.99 -6.594
Sn 22300 -2.358 -4.05
Bi2 22300 -2.277 -8.295
Ce 22301 -1.262 -8.74
Sn 22301 -7.533 -3.545
Ce 22302 -2.423 -10.467
Sn 22302 -7.329 -11.25
Sn 22303 5.892 -8.805
Sn 22304 0.076 -10.824
Bi1 22437 -0.936 -4.581
Bi2 22437 1.34 -10.718
Bi1 22438 -5.509 6.431
Bi2 22438 -0.309 498.064
Bi1 22439 -7.651 -2.134
Ce 22439 1.174 -5.047
Bi2 22439 -3.18 -6.738
Bi1 22440 3.419 6.271
Ce 22440 -0.093 -3.779
Bi2 22440 1.621 -1.845
Bi1 22441 -16.63 -8.346
Ce 22441 -0.943 -4.662
Sn 22441 1.579 -7.952
Bi2 22441 -7.427 -10.663
Bi1 22442 5.108 -4.024
Ce 22442 -0.055 -1.725
Sn 22442 3.1 2.047
Bi2 22442 -1.164 -7.883
Bi1 22443 2.034 1.45
Ce 22443 -1.627 -2.365
Sn 22443 0.435 -0.706
Bi2 22443 -5.102 -8.297
Ce 22444 0.074 -4.214
Sn 22444 -3.073 -0.645
Ce 22445 -4.211 -6.197
Sn 22445 -5.783 -7.18
Sn 22446 5.037 -4.416
Sn 22447 -1.117 -4.443
In 22454 -0.657 1.07
In 22455 -1.232 3.467
In 22456 -1.32 2.437
In 22457 -2.502 3.903
In 22458 -2.654 2.381
In 22459 0.423 1.804
In 22460 -4.526 1.444
Bi1 22767 -1.511 -4.297
Bi2 22767 -0.154 -10.707
Bi1 22768 -0.915 6.719
Bi2 22768 -2.16 0.434
Bi1 22769 -10.714 -0.344
Ce 22769 -1.295 -2.883
Bi2 22769 -5.958 -5.014
Bi1 22770 -5.27 5.385
Ce 22770 -3.119 -1.295
Bi2 22770 0.29 -2.446
Bi1 22771 -11.056 -5.26
Ce 22771 -2.866 -1.809
Sn 22771 0.399 -5.423
Bi2 22771 -9.231 -9.288
Bi1 22772 0.648 -4.473
Ce 22772 -2.685 -0.212
Sn 22772 1.295 3.442
Bi2 22772 -6.559 -7.629
Bi1 22773 10.018 -3.629
Ce 22773 -3.447 -2.327
Sn 22773 -1.102 -0.359
Bi2 22773 -0.629 -6.466
Ce 22774 -3.258 -3.887
Sn 22774 -6.996 -0.152
Ce 22776 -7.137 -4.218
Sn 22776 -8.961 -5.394
Sn 22777 3.273 -3.071
Sn 22778 -3.976 -5.125
In 22785 0.734 0.905
In 22786 0.374 2.41
In 22787 0.517 2.1
In 22788 -0.99 3.194
In 22789 -0.339 1.155
In 22790 1.546 0.88
In 22791 -2.599 -1.291
Sn 22924 -0.925 1.549
Sn 22925 -1.107 1.602
Sn 22926 -1.771 1.523
Sn 22927 -1.678 2.05
Sn 22928 -1.653 2.178
Sn 22929 -1.294 2.86
Sn 22930 -1.762 3.35
